RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1049636,2014289242,5707,0,TRESPASS,5700,TRESPASS,8/30/2014 1:12,8/30/2014 1:12,8/30/2014 1:12,35XX BLOCK OF ALBION PL N,J,J3,5400.3006,0,0,"(0.0, 0.0)",8,2014
37085,2014289242,5707,0,TRESPASS,5700,TRESPASS,8/30/2014 1:12,8/30/2014 1:12,8/30/2014 1:12,35XX BLOCK OF ALBION PL N,B,B3,5400.3015,-122.3447509,47.6501615,"(47.650161503, -122.344750874)",8,2014
1048575,2014289229,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/30/2014 1:00,8/30/2014 1:00,,11XX BLOCK OF BROADWAY,E,E2,7500.4022,0,0,"(0.0, 0.0)",8,2014
37145,2014289229,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/30/2014 1:00,8/30/2014 1:00,,11XX BLOCK OF BROADWAY,E,E2,7500.4022,-122.3207612,47.61211136,"(47.612111358, -122.320761221)",8,2014
1049796,2014289222,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/30/2014 0:40,8/29/2014 17:00,8/30/2014 0:30,4XX BLOCK OF NE NORTHGATE WY,N,N3,1200.4005,0,0,"(0.0, 0.0)",8,2014
37124,2014289222,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/30/2014 0:40,8/29/2014 17:00,8/30/2014 0:30,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.3246152,47.7086028,"(47.7086028, -122.324615155)",8,2014
1047495,2014289146,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/30/2014 0:39,8/29/2014 19:00,8/30/2014 0:30,24XX BLOCK OF UTAH AV S,K,K3,9300.205,0,0,"(0.0, 0.0)",8,2014
37017,2014289146,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/30/2014 0:39,8/29/2014 19:00,8/30/2014 0:30,24XX BLOCK OF UTAH AV S,O,O1,9300.2063,-122.3351248,47.58085339,"(47.580853393, -122.335124817)",8,2014
1087801,2014289088,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,8/30/2014 0:38,8/30/2014 0:38,,85XX BLOCK OF GREENWOOD AV N,B,B3,1700.3004,-122.3553114,47.69150678,"(47.691506782, -122.355311395)",8,2014
37149,2014289088,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,8/30/2014 0:38,8/30/2014 0:38,,85XX BLOCK OF GREENWOOD AV N,J,J1,1701.1003,-122.3553114,47.69150678,"(47.691506782, -122.355311395)",8,2014
1048990,2014289197,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/30/2014 0:29,8/30/2014 0:29,,85XX BLOCK OF 15 AV NW,B,B1,1600.3013,0,0,"(0.0, 0.0)",8,2014
37034,2014289197,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/30/2014 0:29,8/30/2014 0:29,,85XX BLOCK OF 15 AV NW,J,J1,1600.3012,-122.3768044,47.6915193,"(47.691519302, -122.376804386)",8,2014
1047491,2014289157,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/30/2014 0:26,8/29/2014 17:15,8/29/2014 23:51,16XX BLOCK OF EASTLAKE AV E,D,D2,6600.2005,0,0,"(0.0, 0.0)",8,2014
37037,2014289157,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/30/2014 0:26,8/29/2014 17:15,8/29/2014 23:51,16XX BLOCK OF EASTLAKE AV E,D,D3,6600.1034,-122.3254015,47.63436277,"(47.634362773, -122.325401505)",8,2014
1049207,2014289168,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/30/2014 0:05,8/30/2014 0:05,,1 AV / BATTERY ST,M,M1,8002.2004,-122.3478146,47.61414259,"(47.614142594, -122.347814579)",8,2014
37022,2014289168,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/30/2014 0:05,8/30/2014 0:05,,1 AV / BATTERY ST,D,D1,8001.2005,-122.3478146,47.61414259,"(47.614142594, -122.347814579)",8,2014
37146,2014289165,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/30/2014 0:03,8/29/2014 23:45,,15XX BLOCK OF 7 AV,M,M3,8200.1005,-122.3338081,47.61210339,"(47.612103391, -122.333808101)",8,2014
1047657,2014289165,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/30/2014 0:03,8/29/2014 23:45,,15XX BLOCK OF 7 AV,D,D3,8200.1005,0,0,"(0.0, 0.0)",8,2014
1047592,2014289050,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 23:57,8/29/2014 23:57,,5XX BLOCK OF S KING ST,K,K2,9100.2004,0,0,"(0.0, 0.0)",8,2014
37383,2014289050,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 23:57,8/29/2014 23:57,,5XX BLOCK OF S KING ST,K,K3,9100.2002,-122.3270173,47.59835485,"(47.598354852, -122.327017275)",8,2014
37159,2014289145,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/29/2014 23:41,8/29/2014 23:41,,33XX BLOCK OF WETMORE AV S,R,R2,9500.4022,-122.2932206,47.5738406,"(47.5738406, -122.293220602)",8,2014
1046609,2014289145,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/29/2014 23:41,8/29/2014 23:41,,33XX BLOCK OF WETMORE AV S,R,R1,9500.5026,0,0,"(0.0, 0.0)",8,2014
1049792,2014289090,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 23:33,8/29/2014 21:00,8/29/2014 22:00,56XX BLOCK OF UNIVERSITY WY NE,U,U3,4400.5002,0,0,"(0.0, 0.0)",8,2014
37219,2014289090,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 23:33,8/29/2014 21:00,8/29/2014 22:00,56XX BLOCK OF UNIVERSITY WY NE,U,U1,4400.2029,-122.3130286,47.67021431,"(47.670214312, -122.313028645)",8,2014
1050996,2014289119,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 23:17,8/29/2014 0:00,8/29/2014 12:00,BOYLSTON AV E / E REPUBLICAN ST,E,E1,7400.2002,-122.32306,47.62313408,"(47.623134082, -122.323060028)",8,2014
37221,2014289119,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 23:17,8/29/2014 0:00,8/29/2014 12:00,BOYLSTON AV E / E REPUBLICAN ST,E,E1,7401.4,-122.32306,47.62313408,"(47.623134082, -122.323060028)",8,2014
37158,2014289104,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 23:08,8/29/2014 23:08,,1 AV / STEWART ST,M,M1,8100.3006,-122.341344,47.61027454,"(47.610274538, -122.341344024)",8,2014
1047501,2014289104,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 23:08,8/29/2014 23:08,,1 AV / STEWART ST,M,M3,8002.1006,-122.341344,47.61027454,"(47.610274538, -122.341344024)",8,2014
37390,2014289095,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 22:57,8/29/2014 22:57,,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.292841,47.72379509,"(47.723795094, -122.292840975)",8,2014
1047590,2014289095,1313,0,ASSLT-NONAGG,1300,ASSAULT,8/29/2014 22:57,8/29/2014 22:57,,130XX BLOCK OF LAKE CITY WY NE,L,L1,100.3002,0,0,"(0.0, 0.0)",8,2014
1047500,2014289094,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 22:56,8/29/2014 22:56,,5XX BLOCK OF E PINE ST,E,E2,8400.1003,0,0,"(0.0, 0.0)",8,2014
37157,2014289094,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 22:56,8/29/2014 22:56,,5XX BLOCK OF E PINE ST,E,E1,8400.1003,-122.3250007,47.61522188,"(47.615221877, -122.325000742)",8,2014
1048902,2014289063,2605,0,FRAUD-CREDIT CARD,2600,FRAUD,8/29/2014 22:17,8/25/2014 11:40,,43XX BLOCK OF S GENESEE ST,R,R1,10100.7002,0,0,"(0.0, 0.0)",8,2014
449890,2014289063,2605,0,FRAUD-CREDIT CARD,2600,FRAUD,8/29/2014 22:17,8/25/2014 11:40,,43XX BLOCK OF S GENESEE ST,R,R3,10100.1012,-122.2782537,47.56408886,"(47.564088863, -122.278253686)",8,2014
1048229,2014906942,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 22:13,8/29/2014 19:00,8/29/2014 19:05,24XX BLOCK OF RAINIER AV S,R,R1,9500.606,0,0,"(0.0, 0.0)",8,2014
37156,2014289047,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,8/29/2014 22:05,8/29/2014 22:05,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.3335291,47.60088239,"(47.600882391, -122.333529119)",8,2014
1050210,2014289047,1313,2,ASSLT-NONAGG-POLICE,1300,ASSAULT,8/29/2014 22:05,8/29/2014 22:05,,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2013,0,0,"(0.0, 0.0)",8,2014
37293,2014287734,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 22:03,8/29/2014 20:45,8/29/2014 21:45,14XX BLOCK OF HARVARD AV,E,E2,8400.1008,-122.3221022,47.61352655,"(47.613526551, -122.322102194)",8,2014
1048530,2014287734,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 22:03,8/29/2014 20:45,8/29/2014 21:45,14XX BLOCK OF HARVARD AV,E,E2,8400.1017,0,0,"(0.0, 0.0)",8,2014
37322,2014288995,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:39,8/28/2014 22:00,8/29/2014 10:00,47XX BLOCK OF 23 AV SW,F,F1,10800.3,-122.361559,47.55968561,"(47.559685609, -122.361558978)",8,2014
1074759,2014288959,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:39,8/29/2014 19:00,8/29/2014 21:00,24 AV E / E MCGRAW ST,C,C3,6200.5019,-122.3020761,47.64025632,"(47.640256317, -122.302076099)",8,2014
1118712,2014289024,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 21:39,8/29/2014 18:30,8/29/2014 21:30,4XX BLOCK OF NE NORTHGATE WY,N,N3,1200.4005,-122.3246152,47.7086028,"(47.7086028, -122.324615155)",8,2014
1049826,2014288995,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:39,8/28/2014 22:00,8/29/2014 10:00,47XX BLOCK OF 23 AV SW,F,F1,10800.3,0,0,"(0.0, 0.0)",8,2014
37311,2014288959,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:39,8/29/2014 19:00,8/29/2014 21:00,24 AV E / E MCGRAW ST,C,C2,6200.1044,-122.3020761,47.64025632,"(47.640256317, -122.302076099)",8,2014
73229,2014289024,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 21:39,8/29/2014 18:30,8/29/2014 21:30,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.3246152,47.7086028,"(47.7086028, -122.324615155)",8,2014
37324,2014288958,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/29/2014 21:19,8/29/2014 21:19,,3XX BLOCK OF NW 85 ST,J,J1,1701.1017,-122.361984,47.69063292,"(47.690632918, -122.361983982)",8,2014
1048506,2014288958,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/29/2014 21:19,8/29/2014 21:19,,3XX BLOCK OF NW 85 ST,B,B3,1700.3017,0,0,"(0.0, 0.0)",8,2014
37385,2014288982,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:12,8/29/2014 21:12,,VIRGINIA ST / 3 AV,M,M2,7200.1067,-122.3408946,47.61239733,"(47.612397329, -122.340894617)",8,2014
1048561,2014288982,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 21:12,8/29/2014 21:12,,VIRGINIA ST / 3 AV,M,M2,8002.1001,-122.3408946,47.61239733,"(47.612397329, -122.340894618)",8,2014
37312,2014288953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/29/2014 20:42,8/29/2014 20:42,,68XX BLOCK OF 27 AV S,S,S1,11002.2021,-122.2975567,47.54092503,"(47.540925029, -122.297556658)",8,2014
1075266,2014288953,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/29/2014 20:42,8/29/2014 20:42,,68XX BLOCK OF 27 AV S,S,S1,11000.5014,-122.2975567,47.54092503,"(47.540925029, -122.297556658)",8,2014
37212,2014288950,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 20:37,8/28/2014 20:00,8/29/2014 20:30,42XX BLOCK OF WALLINGFORD AV N,B,B3,5100.2007,-122.3362165,47.65856837,"(47.65856837, -122.336216484)",8,2014
1050761,2014288950,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 20:37,8/28/2014 20:00,8/29/2014 20:30,42XX BLOCK OF WALLINGFORD AV N,J,J3,5100.5014,0,0,"(0.0, 0.0)",8,2014
37154,2014288731,2799,0,EMBEZZLE,2700,EMBEZZLE,8/29/2014 20:36,8/29/2014 20:36,,14XX BLOCK OF E JOHN ST,C,C1,7500.101,-122.3139102,47.61995898,"(47.619958983, -122.313910195)",8,2014
1094786,2014288731,2799,0,EMBEZZLE,2700,EMBEZZLE,8/29/2014 20:36,8/29/2014 20:36,,14XX BLOCK OF E JOHN ST,C,C2,7500.101,-122.3139102,47.61995898,"(47.619958983, -122.313910195)",8,2014
37269,2014288944,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 20:33,8/29/2014 20:33,8/29/2014 20:33,43XX BLOCK OF LEARY WY NW,B,B2,4800.3005,-122.3648853,47.65911969,"(47.659119686, -122.364885297)",8,2014
1049454,2014288944,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 20:33,8/29/2014 20:33,8/29/2014 20:33,43XX BLOCK OF LEARY WY NW,J,J2,4800.3011,0,0,"(0.0, 0.0)",8,2014
37313,2014288917,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 20:33,8/29/2014 16:30,8/29/2014 20:00,1 AV / LENORA ST,D,D1,8002.2006,-122.3439155,47.61183628,"(47.611836283, -122.34391552)",8,2014
1074760,2014288917,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 20:33,8/29/2014 16:30,8/29/2014 20:00,1 AV / LENORA ST,M,M3,8002.1003,-122.3439155,47.61183628,"(47.611836283, -122.34391552)",8,2014
37378,2014288942,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,8/29/2014 20:33,8/29/2014 17:15,8/29/2014 20:30,70XX BLOCK OF RAINIER AV S,S,S2,11102.4002,-122.2708344,47.53935539,"(47.539355386, -122.270834383)",8,2014
1049083,2014288942,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,8/29/2014 20:33,8/29/2014 17:15,8/29/2014 20:30,70XX BLOCK OF RAINIER AV S,R,R3,11102.4002,0,0,"(0.0, 0.0)",8,2014
37379,2014288936,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/29/2014 20:24,8/24/2014 12:00,8/29/2014 20:00,70XX BLOCK OF LINCOLN PARK WY SW,W,W3,10600.4014,-122.3946914,47.53961451,"(47.539614506, -122.394691396)",8,2014
1049082,2014288936,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/29/2014 20:24,8/24/2014 12:00,8/29/2014 20:00,70XX BLOCK OF LINCOLN PARK WY SW,W,W3,10600.4007,0,0,"(0.0, 0.0)",8,2014
37314,2014288855,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 20:08,8/29/2014 16:30,8/29/2014 17:00,77XX BLOCK OF 25 AV NE,U,U3,2500.1015,-122.3008271,47.68576615,"(47.685766151, -122.300827123)",8,2014
1049425,2014288855,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 20:08,8/29/2014 16:30,8/29/2014 17:00,77XX BLOCK OF 25 AV NE,U,U1,2500.1005,0,0,"(0.0, 0.0)",8,2014
1046691,2014906941,2605,0,FRAUD-CREDIT CARD,2600,FRAUD,8/29/2014 20:06,7/3/2014 23:08,7/28/2014 19:50,24XX BLOCK OF 4 AV,M,M1,7200.2016,0,0,"(0.0, 0.0)",7,2014
462956,2014906941,2605,0,FRAUD-CREDIT CARD,2600,FRAUD,8/29/2014 20:06,7/3/2014 23:08,7/28/2014 19:50,24XX BLOCK OF 4 AV,D,D2,7200.2013,-122.3457028,47.61641416,"(47.616414161, -122.34570275)",7,2014
1047251,2014288885,2699,1,FRAUD-OTHER,2600,FRAUD,8/29/2014 20:03,8/26/2014 10:00,8/29/2014 19:35,73XX BLOCK OF DELRIDGE WY SW,F,F1,10700.2,0,0,"(0.0, 0.0)",8,2014
462849,2014288885,2699,1,FRAUD-OTHER,2600,FRAUD,8/29/2014 20:03,8/26/2014 10:00,8/29/2014 19:35,73XX BLOCK OF DELRIDGE WY SW,F,F1,10701.2011,-122.3612977,47.5360414,"(47.536041402, -122.361297662)",8,2014
37317,2014288849,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 20:01,8/29/2014 10:00,8/29/2014 18:00,52XX BLOCK OF 15 AV NE,U,U1,4400.4,-122.3118988,47.66748414,"(47.667484138, -122.311898777)",8,2014
1083800,2014288849,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 20:01,8/29/2014 10:00,8/29/2014 18:00,52XX BLOCK OF 15 AV NE,U,U3,4400.4,-122.3118988,47.66748414,"(47.667484138, -122.311898777)",8,2014
37207,2014288907,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 19:56,8/29/2014 19:00,,46XX BLOCK OF S THISTLE ST,S,S2,11800.5004,-122.2739438,47.52790583,"(47.527905829, -122.273943754)",8,2014
1050028,2014288901,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/29/2014 19:51,8/29/2014 19:51,,36 AV S / S OREGON ST,R,R1,10100.3,-122.2866864,47.56283935,"(47.562839354, -122.286686352)",8,2014
37288,2014288901,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/29/2014 19:51,8/29/2014 19:51,,36 AV S / S OREGON ST,R,R3,10100.2012,-122.2866864,47.56283935,"(47.562839354, -122.286686352)",8,2014
1050032,2014288894,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/29/2014 19:43,8/29/2014 19:43,,29XX BLOCK OF S SNOQUALMIE ST,R,R2,10000.201,0,0,"(0.0, 0.0)",8,2014
37206,2014288894,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/29/2014 19:43,8/29/2014 19:43,,29XX BLOCK OF S SNOQUALMIE ST,R,R2,10001.301,-122.2946177,47.56161678,"(47.561616782, -122.294617691)",8,2014
1048207,2014288886,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 19:40,8/29/2014 19:40,,54XX BLOCK OF DELRIDGE WY SW,F,F1,10700.1,0,0,"(0.0, 0.0)",8,2014
37155,2014288886,5707,0,TRESPASS,5700,TRESPASS,8/29/2014 19:40,8/29/2014 19:40,,54XX BLOCK OF DELRIDGE WY SW,F,F1,10701.1,-122.3629755,47.55281977,"(47.552819773, -122.362975491)",8,2014
1069541,2014288881,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 19:34,8/29/2014 19:25,,5XX BLOCK OF BELLEVUE AV E,E,E1,7400.7004,-122.3265953,47.62370996,"(47.623709955, -122.326595282)",8,2014
37187,2014288881,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 19:34,8/29/2014 19:25,,5XX BLOCK OF BELLEVUE AV E,E,E1,7401.3004,-122.3265953,47.62370996,"(47.623709955, -122.326595282)",8,2014
1049436,2014288875,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:25,8/29/2014 19:25,,130XX BLOCK OF GREENWOOD AV N,B,B1,402.1005,0,0,"(0.0, 0.0)",8,2014
37384,2014288875,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:25,8/29/2014 19:25,,130XX BLOCK OF GREENWOOD AV N,N,N1,402.1005,-122.3555488,47.72414185,"(47.724141849, -122.355548763)",8,2014
1079791,2014288875,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:25,8/29/2014 19:25,,130XX BLOCK OF GREENWOOD AV N,B,B1,402.1005,-122.3555488,47.72414185,"(47.724141849, -122.355548763)",8,2014
37185,2014288847,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,8/29/2014 19:24,8/29/2014 18:50,,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U3,4301.1012,-122.2995313,47.66329089,"(47.663290887, -122.299531316)",8,2014
1049448,2014288847,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,8/29/2014 19:24,8/29/2014 18:50,,26XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U2,4300.201,0,0,"(0.0, 0.0)",8,2014
37318,2014288822,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:21,8/28/2014 3:00,8/28/2014 8:00,88XX BLOCK OF 1 AV NE,L,L2,1900.3011,-122.3283935,47.6922623,"(47.692262304, -122.328393462)",8,2014
1049428,2014288822,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:21,8/28/2014 3:00,8/28/2014 8:00,88XX BLOCK OF 1 AV NE,U,U1,1900.3008,0,0,"(0.0, 0.0)",8,2014
37396,2014288602,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:19,8/29/2014 13:00,8/29/2014 15:00,6XX BLOCK OF N 50 ST,B,B2,3500.3,-122.3507323,47.66502829,"(47.665028291, -122.350732312)",8,2014
1049432,2014288602,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:19,8/29/2014 13:00,8/29/2014 15:00,6XX BLOCK OF N 50 ST,J,J1,3500.3,0,0,"(0.0, 0.0)",8,2014
37370,2014288698,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:13,8/29/2014 9:00,8/29/2014 16:00,13XX BLOCK OF WESTERN AV,M,M1,8100.1002,-122.3397615,47.60686714,"(47.606867139, -122.339761471)",8,2014
1050046,2014288698,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:13,8/29/2014 9:00,8/29/2014 16:00,13XX BLOCK OF WESTERN AV,M,M3,8100.1018,0,0,"(0.0, 0.0)",8,2014
37386,2014288407,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:03,8/29/2014 7:00,8/29/2014 12:00,4XX BLOCK OF MERCER ST,Q,Q3,7200.1015,-122.3482239,47.6245629,"(47.624562904, -122.348223896)",8,2014
1048560,2014288407,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 19:03,8/29/2014 7:00,8/29/2014 12:00,4XX BLOCK OF MERCER ST,D,D1,7200.1007,0,0,"(0.0, 0.0)",8,2014
37281,2014288854,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 19:00,8/29/2014 15:31,8/29/2014 15:32,74XX BLOCK OF LATONA AV NE,J,J3,3600.2016,-122.3260552,47.68270161,"(47.682701613, -122.326055202)",8,2014
1069535,2014288854,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/29/2014 19:00,8/29/2014 15:31,8/29/2014 15:32,74XX BLOCK OF LATONA AV NE,J,J1,3600.2004,-122.3260552,47.68270161,"(47.682701613, -122.326055202)",8,2014
37392,2014288553,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 18:59,8/29/2014 13:50,8/29/2014 14:30,16 AV / E OLIVE ST,C,C1,7900.5006,-122.3114569,47.61644409,"(47.616444085, -122.311456906)",8,2014
1048554,2014288553,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 18:59,8/29/2014 13:50,8/29/2014 14:30,16 AV / E OLIVE ST,G,G1,7900.4002,-122.3114569,47.61644409,"(47.616444086, -122.311456905)",8,2014
37315,2014288851,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 18:56,8/28/2014 22:45,8/29/2014 8:20,4XX BLOCK OF PROSPECT ST,Q,Q2,6700.2007,-122.3481898,47.6289144,"(47.628914399, -122.348189846)",8,2014
1069536,2014288850,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/29/2014 18:56,8/29/2014 18:56,,49XX BLOCK OF 30 AV S,R,R2,10400.1001,-122.2941697,47.55772849,"(47.557728489, -122.294169727)",8,2014
37316,2014288850,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/29/2014 18:56,8/29/2014 18:56,,49XX BLOCK OF 30 AV S,R,R1,10401.1001,-122.2941697,47.55772849,"(47.557728489, -122.294169727)",8,2014
1110025,2014288851,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/29/2014 18:56,8/28/2014 22:45,8/29/2014 8:20,4XX BLOCK OF PROSPECT ST,D,D1,6700.3023,-122.3481898,47.6289144,"(47.628914399, -122.348189846)",8,2014
37376,2014288844,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/29/2014 18:48,8/27/2014 14:00,8/27/2014 18:00,26XX BLOCK OF 47 AV SW,W,W1,9702.1001,-122.391931,47.58028382,"(47.580283819, -122.391931027)",8,2014
1082443,2014288844,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/29/2014 18:48,8/27/2014 14:00,8/27/2014 18:00,26XX BLOCK OF 47 AV SW,W,W1,9702.1001,-122.391931,47.58028382,"(47.580283819, -122.391931027)",8,2014
37262,2014288666,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 18:35,8/28/2014 14:00,8/28/2014 22:30,64XX BLOCK OF 9 AV NW,B,B2,3300.2001,-122.368734,47.67562257,"(47.675622569, -122.368734002)",8,2014
1050759,2014288666,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/29/2014 18:35,8/28/2014 14:00,8/28/2014 22:30,64XX BLOCK OF 9 AV NW,B,B3,3300.2001,0,0,"(0.0, 0.0)",8,2014
37268,2014288833,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/29/2014 18:33,8/29/2014 18:33,8/29/2014 18:33,12XX BLOCK OF N NORTHGATE WY,N,N3,1300.2,-122.3426661,47.7050485,"(47.705048498, -122.342666105)",8,2014
1079792,2014288833,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/29/2014 18:33,8/29/2014 18:33,8/29/2014 18:33,12XX BLOCK OF N NORTHGATE WY,N,N2,1300.4,-122.3426661,47.7050485,"(47.705048498, -122.342666105)",8,2014
1049453,2014288833,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/29/2014 18:33,8/29/2014 18:33,8/29/2014 18:33,12XX BLOCK OF N NORTHGATE WY,N,N2,1300.4,0,0,"(0.0, 0.0)",8,2014
1049034,2014288299,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,8/29/2014 18:29,8/28/2014 7:00,8/29/2014 6:30,2XX BLOCK OF 11 AV,E,E3,8600.201,0,0,"(0.0, 0.0)",8,2014
37226,2014288299,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,8/29/2014 18:29,8/28/2014 7:00,8/29/2014 6:30,2XX BLOCK OF 11 AV,G,G1,8600.2021,-122.318104,47.60393718,"(47.603937175, -122.318104042)",8,2014
